License,Breed,Color,DogName,OwnerZip,Gender,Intact,Age,Weight
3650784,COCKER SPANIEL,BLACK,SHADOW,15116,Male,True,172,32
3650787,CANE CORSO,GREY,AMORA,15126,Female,True,66,109
3650788,SHIH TZU,WHITE/BLACK,LUCY,15136,Female,False,8,6
3650791,PUGGLE,FAWN,WINSTON,15101,Male,False,75,13
3650792,PUGGLE,BROWN,LEIA,15101,Female,False,178,13
3650799,GOLDEN RETRIEVER,BROWN,BAILEY,15116,Female,False,99,65
3650800,PUG,BLACK,LILY,15139,Female,False,16,13
3650801,LABRADOR RETRIEVER,BROWN,RUPERT,15228,Male,False,5,22
3650805,GER SHEPHERD,BLACK/TAN,SEBASTIAN,15044,Male,True,15,66
3650806,GOLDEN RETRIEVER,BROWN,DAISY,15229,Female,False,40,57
3650807,DACHSHUND,WHITE/TAN,JACKSON,15227,Male,True,17,23
3650808,DACHSHUND,RED,HENRY,15227,Male,True,22,26
3650809,DACHSHUND,SPOTTED,BENTLEY,15227,Male,True,28,23
3650810,ROTTWEILER,BLACK,DEXTER,15227,Male,True,43,122
3650814,LABRADOR RETRIEVER,BLACK/BROWN,CHARLIE,15015,Male,True,102,79
3650815,LABRADOR RETRIEVER,WHITE,RANGER,15129,Male,False,112,80
3650816,LABRADOODLE,BROWN,BENTLEY,15106,Male,False,50,64
3650817,LABRADOR RETRIEVER,YELLOW,MOLLY,15065,Female,False,140,70
3650818,AM PIT BULL TERRIER,BROWN,BOSS,15132,Male,True,98,58
3650820,LABRADOR RETRIEVER,BROWN,COCOA,15237,Female,False,141,79
3650821,CHIHUAHUA,TAN,OSCAR,15241,Male,False,16,4
3650822,LABRADOR RETRIEVER,WHITE/YELLOW,CHAVO,15102,Male,False,131,82
3650827,SHIH TZU,TAN,BAILIE,15135,Female,False,8,5
3650830,LABRADOR RETRIEVER,BROWN,SNICKERS,15101,Female,True,55,69
3650832,CANE CORSO,BRINDLE,ODIN,15234,Male,False,4,29
3650834,CHIHUAHUA,WHITE/BROWN,PUP,15215,Male,False,181,5
3650838,BEAGLE,WHITE/BLACK/BROWN,ACE,15238,Male,True,146,22
3650839,LABRADOR RETRIEVER,SILVER,PENNY,15238,Female,False,12,45
3650840,GOLDENDOODLE,YELLOW,DUKE,15205,Male,False,4,18
3650843,LABRADOR RETRIEVER,SILVER,CASEY,15143,Female,False,142,73
3650845,AUS SHEPHERD,BLACK,SIDNEY,15024,Female,False,12,44
3650846,BOSTON TERRIER,BRINDLE,OLLIE,15131,Male,True,56,16
3650847,GER SHEPHERD,WHITE/BLACK/BROWN,RUBY,15090,Female,True,143,64
3650849,CHIHUAHUA,BLACK,STELLA,15147,Female,False,17,2
3650851,GOLDEN RETRIEVER,RED,HARLEY,15101,Female,True,30,63
3650853,MALTESE,WHITE,BELLA,15243,Female,False,24,4
3650854,MALTESE,WHITE,BELLA,15243,Female,False,139,3
3650855,LABRADOR RETRIEVER,BLACK,LUCY,15236,Female,False,26,74
3650861,CHIHUAHUA,WHITE/BROWN,CHINO,15209,Male,False,86,4
3650866,DACHSHUND,BLACK,CANNOLI,15044,Female,True,26,22
3650867,GER SHEPHERD,BLACK/BROWN,MOLLY,15126,Female,False,25,87
3650868,CANE CORSO,BLACK,THOR,15241,Male,False,99,116
3650872,AM PIT BULL TERRIER,WHITE/GREY,DIEMON,15136,Female,True,53,53
3650873,SHETLAND SHEEPDOG,SABLE,TINKERBELL,15102,Female,False,24,18
3650875,BEAGLE,SPOTTED,GRACIE,15102,Female,False,24,20
3650876,FRENCH BULLDOG,BLACK,LUNA,15221,Female,False,118,16
3650880,GER SHEPHERD,BROWN,LEXIE,15237,Female,False,20,80
3650881,SHIH TZU,RED,CAPTAIN,15228,Male,False,7,6
3650882,SHIH TZU,CREAM,REMI,15228,Female,False,148,10
3650883,JACK RUSSEL TERRIER,WHITE/BROWN,JACK,15227,Male,False,187,10
3650884,POMERANIAN,WHITE,BETTY,15147,Female,False,73,4
3650888,CAV KING CHAR SPANI,WHITE/BROWN,FANNY,15090,Female,False,27,16
3650889,CAV KING CHAR SPANI,WHITE/BROWN,TULLY,15090,Male,False,116,13
3650891,WELSH CORGI PEMBROK,WHITE/BROWN,HEIDI,15068,Female,True,126,32
3650892,WELSH CORGI PEMBROK,TRI-COLOR,GRETCHEN,15068,Female,True,176,32
3650894,DACHSHUND,RED,DUKE,15101,Male,True,107,25
3650896,LABRADOR RETRIEVER,SILVER,JOSIE,15227,Female,False,60,72
3650899,SHIH TZU,BLACK,WINSTON,15228,Male,True,63,13
3650901,DACHSHUND,BRINDLE,SMOKEY,15101,Male,True,29,22
3650902,LABRADOR RETRIEVER,BROWN,BRUNO,15139,Male,True,120,85
3650904,LABRADOR RETRIEVER,YELLOW,DOLLY,16046,Female,False,137,84
3650907,LABRADOODLE,BROWN,CICI,15238,Female,False,113,78
3650909,LABRADOR RETRIEVER,WHITE/YELLOW,HANK,16046,Male,False,89,72
3650910,ENG BULLDOG,BRINDLE,GRACIE,15101,Female,False,79,39
3650912,GER SHEPHERD,BLACK/TAN,CHARLIE,15143,Male,False,7,39
3650913,GER SHEPHERD,BLACK/TAN,FREDDIE,15143,Male,False,48,96
3650919,GOLDEN RETRIEVER,GOLD,BEAR,15239,Male,False,13,51
3650920,SHIH TZU,WHITE/BLACK,TIBBY,15146,Male,False,147,14
3650922,CAV KING CHAR SPANI,TRI-COLOR,OLIVE,15116,Female,False,66,11
3650923,GOLDENDOODLE,BLONDE,BRODY,15220,Male,True,27,81
3650924,AUS SHEPHERD,WHITE/BLACK,RUGER,15147,Male,False,113,61
3650929,BORD COLLIE,WHITE/BLACK,WINNIE,15243,Female,False,120,51
3650930,CAV KING CHAR SPANI,TRI-COLOR,COOPER,15136,Male,False,115,15
3650931,CAV KING CHAR SPANI,TRI-COLOR,MURRAY,15136,Male,False,38,11
3650932,CAV KING CHAR SPANI,WHITE/BLACK,BUDDY,15136,Male,False,79,16
3650935,BEAGLE,TRI-COLOR,KIARA,15101,Female,False,88,19
3650936,LABRADOR RETRIEVER,CHOCOLATE,EMMA,15147,Female,False,88,66
3650939,SIB HUSKY,BLACK WITH WHITE,LOKI,15108,Male,False,77,52
3650940,LABRADOR RETRIEVER,BROWN,LOLA,15044,Female,False,113,70
3650941,GOLDEN RETRIEVER,GOLD,KONA,15071,Female,False,75,53
3650942,BORD COLLIE,WHITE/BLACK,BRODY,15116,Male,False,45,46
3650944,GOLDEN RETRIEVER,GOLD,MASON,15237,Male,True,36,70
3650945,GER SHEPHERD,BLACK/TAN,SCARLETT,15044,Female,False,28,64
3650951,GOLDENDOODLE,CINNAMON,TEDDY,15102,Male,True,100,82
3650952,MORKIE,BLACK/BROWN,HERSHEY,15102,Male,True,19,6
3650953,BASSET HOUND,WHITE/BLACK/BROWN,BARNEY,15132,Male,True,61,59
3650958,BOXER,WHITE/BRINDLE,ROCKY,15106,Male,False,72,66
3650962,SHIH TZU,WHITE/BLACK,TARA,15139,Female,True,21,12
3650963,MALTESE,WHITE,NYLA,15237,Female,True,75,4
3650965,MORKIE,WHITE/GREY,BAILEY,15237,Female,False,157,5
3650966,YORKSHIRE TERRIER,BLACK/TAN/WHITE,SCOOTER,15017,Male,True,145,7
3650967,BICHON FRISE,WHITE,MINNIE,15215,Female,False,38,15
3650968,BOSTON TERRIER,BRINDLE,RILEY,15129,Female,False,126,13
3650969,LABRADOR RETRIEVER,BLACK,IVY,15057,Female,False,60,66
3650971,AM STAFF TERRIER,BLACK,JACKSON,15202,Male,False,103,63
3650972,LABRADOR RETRIEVER,BLACK,LAYLA MARIE,15057,Female,False,116,56
3650973,YORKSHIRE TERRIER,BLACK/BROWN,MAGGIE MAY,15227,Female,False,10,3
3650974,AM PIT BULL TERRIER,BROWN,SADIE,15122,Female,False,120,58
3650975,AM BULLDOG,WHITE/BROWN,CHEWY,15044,Male,True,3,9
3650978,GOLDEN RETRIEVER,BROWN,RUBY,15227,Female,True,9,33
3650980,LABRADOR RETRIEVER,BROWN,HOLLY,15084,Male,False,23,69
3650984,GOLDENDOODLE,BROWN,HUCK,15057,Male,False,23,75
3650986,MORKIE,SPOTTED,JACKSON,15237,Male,False,176,5
3650989,POODLE STANDARD,BLONDE,SOPHIE,15044,Female,False,13,45
3650991,YORKSHIRE TERRIER,BLACK,ZIA,15236,Female,True,96,6
3650995,LABRADOR RETRIEVER,BROWN,NOUGAT,15108,Male,False,125,79
3650996,AUS SHEPHERD,WHITE/BLACK/BROWN,RAVEN BOOTS,15030,Female,False,74,46
3650997,GOLDENDOODLE,BLACK,DAISY,15102,Female,False,33,64
3650998,MIN PINSCHER,BLACK,AKROMA,15084,Female,False,172,8
3651000,POMERANIAN,RED,EMMA,15084,Female,True,32,4
3651002,LABRADOR RETRIEVER,BROWN,PAISLEY,15129,Female,False,11,50
3651003,PUG,RED,MOCHA,15084,Female,False,59,16
3651005,SIB HUSKY,WHITE/BLACK,SKYE,15108,Female,False,92,52
3651007,GOLDENDOODLE,WHITE/BLACK/BROWN,LUNA,15236,Female,True,15,61
3651018,LABRADOR RETRIEVER,BLACK,TUCKER,16046,Male,False,56,80
3651019,GOLDEN RETRIEVER,GOLD,PHIL,15143,Male,False,111,83
3651020,GER SHEPHERD,TRI-COLOR,CLARK,15146,Female,False,88,85
3651021,GER SHEPHERD,SABLE,MAX,15146,Male,False,22,84
3651024,GOLDEN RETRIEVER,GOLD,HANK,15143,Male,False,37,65
3651025,LABRADOODLE,BROWN,MURPHY,15101,Male,False,40,75
3651026,POODLE TOY,WHITE,JESSE,15090,Male,False,71,4
3651029,GOLDENDOODLE,BLONDE,BOURBON,15241,Male,False,21,82
3651030,GOLDEN RETRIEVER,GOLD,CODY,15227,Male,True,144,64
3651031,DACHSHUND,RED,SPENCER,15101,Male,False,139,25
3651032,CHIHUAHUA,TAN,PRETTY RICKY,15235,Male,False,79,5
3651033,GER SHEPHERD,BLACK,RIPLEY,15237,Female,True,67,80
3651038,LABRADOR RETRIEVER,BLACK,CLAUDE,15241,Female,False,69,61
3651041,PUG,FAWN,MONDAVI,15241,Female,False,61,14
3651043,COCKER SPANIEL,BLONDE,ANDY,15235,Male,False,47,30
3651045,YORKSHIRE TERRIER,BLACK/BROWN,BAILEY,15147,Female,False,85,7
3651046,CHIHUAHUA,FAWN,LUNA,15147,Female,False,69,4
3651048,BOSTON TERRIER,WHITE/BLACK,BELLA,15241,Female,False,110,18
3651049,GER SHEPHERD,BLACK/BROWN,SHELBY,15129,Female,False,71,71
3651050,LABRADOR RETRIEVER,YELLOW,MAGGIE,15238,Female,False,77,54
3651051,GOLDENDOODLE,RED,DOO'D,15071,Male,False,125,68
3651053,LABRADOR RETRIEVER,YELLOW,LUCY,15102,Female,False,132,58
3651057,ENG SPRINGER SPANIE,LIVER,BUDDY,15065,Male,True,91,47
3651058,SHETLAND SHEEPDOG,WHITE/BROWN,ZOEY,15243,Female,False,1,1
3651059,GER SHEPHERD,BLACK/TAN,LEXI,15101,Female,True,7,30
3651060,ENG BULLDOG,BRINDLE,NAPOLEON,15090,Male,False,81,47
3651061,COCKER SPANIEL,BLACK,HEIDI,15084,Female,False,129,24
3651062,COCKER SPANIEL,TAN,BUFFY,15084,Female,False,130,28
3651066,BOSTON TERRIER,BLACK,JAVA,15090,Female,False,177,17
3651067,BOSTON TERRIER,WHITE/BLACK,BASIL,15090,Female,False,44,14
3651069,GOLDENDOODLE,GOLD,ANDI,15237,Female,False,81,72
3651070,CHIHUAHUA,TAN,DAISY,15129,Female,False,100,4
3651071,BEAGLE,WHITE/BROWN,LUCIANO,15129,Male,False,150,23
3651075,SCHNAUZER MIN,GREY,AUGIE,15216,Male,False,79,13
3651079,GOLDEN RETRIEVER,GOLD,AYLA,15102,Female,False,99,75
3651080,LABRADOR RETRIEVER,WHITE,MARTIAN,15238,Male,False,114,84
3651081,POMERANIAN,TAN,BANDIT,15122,Male,False,191,5
3651082,POMERANIAN,BLACK/BROWN,HONEY,15122,Female,False,104,4
3651083,BORD COLLIE,WHITE/BLACK,MYLO,15135,Male,True,155,46
3651084,BASSET HOUND,BROWN,RIPLEY,15108,Male,True,30,60
3651085,MALTESE,WHITE,TEDDY,15229,Male,False,143,4
3651086,YORKSHIRE TERRIER,BLACK/BROWN,BELLA,15065,Female,False,180,6
3651087,MALTESE,WHITE,TEDDY,15229,Male,True,2,0
3651088,AM PIT BULL TERRIER,BROWN,LAYLA,15236,Female,False,76,66
3651089,JACK RUSSEL TERRIER,WHITE,JOEY,15237,Male,False,33,11
3651090,W HGHLND WH TERRIER,WHITE,MADISON,15237,Female,True,142,14
3651091,BEAGLE,WHITE/BLACK/BROWN,SADIE,15110,Female,False,132,19
3651092,PUGGLE,BROWN,PUGGLES,15129,Male,False,116,16
3651093,GER SHEPHERD,WHITE,LUNA,15243,Female,False,138,85
3651094,LABRADOR RETRIEVER,BLACK,STELLA KIDD,15146,Female,False,27,65
3651100,PUG,BLACK,LUNA,15108,Female,False,181,13
3651101,PUG,SPOTTED,ZOEY,15108,Female,False,152,13
3651102,AUS SHEPHERD,WHITE/BROWN,LUNA,15228,Female,False,99,53
3651103,PUG,BLACK,COCO,15108,Female,False,53,14
3651104,DACHSHUND,BLACK,COCO,15236,Female,False,67,22
3651105,DACHSHUND,BROWN,MACARONI,15236,Male,False,160,22
3651107,DACHSHUND,BROWN,ROTINI,15236,Female,True,14,19
3651108,SHIH TZU,SPOTTED,TALBOT,15223,Male,False,82,11
3651113,POODLE STANDARD,WHITE,KING,15239,Male,False,117,70
3651116,CHIHUAHUA,WHITE,COOKIE,15126,Female,True,183,4
3651120,BEAGLE,WHITE/BLACK/BROWN,BUDDY,15037,Male,False,128,19
3651121,ROTTWEILER,BLACK/BROWN,TYSON,15239,Male,True,116,134
3651122,GOLDENDOODLE,WHITE/BROWN,RALPHIE,15044,Male,True,21,78
3651125,GOLDEN RETRIEVER,GOLD,MILLIE,15037,Female,True,96,53
3651126,GREAT PYRENEES,WHITE,MOBY,15241,Male,True,100,124
3651127,W HGHLND WH TERRIER,WHITE,BOLT,15108,Male,False,45,21
3651128,GER SHEPHERD,BLACK,MAUERICK,15044,Male,True,88,70
3651130,DACHSHUND,SPOTTED,NOODLE,15239,Female,True,116,18
3651131,GOLDEN RETRIEVER,GOLD,ANNIE,15239,Female,True,129,56
3651133,PUGGLE,FAWN,ANGUS YOUNG,15101,Male,False,155,16
3651134,SHIH TZU,WHITE/BEIGE,PEBBLES,15084,Female,False,129,8
3651135,ROTTWEILER,BLACK/BROWN,SHEBA D COLLIER,15235,Male,True,11,75
3651137,PUG,SPOTTED,CHI BI,15145,Female,True,173,14
3651138,GOLDEN RETRIEVER,GOLD,ZUKO,15228,Male,True,50,62
3651140,YORKSHIRE TERRIER,BLACK/BROWN,COCO,15110,Female,True,176,6
3651142,LABRADOR RETRIEVER,BLACK,GEORGE,15108,Male,False,45,87
3651143,YORKSHIRE TERRIER,WHITE/BLACK/BROWN,BOOMAER,15147,Male,True,32,6
3651145,GOLDEN RETRIEVER,GOLD,SHAGGY,15205,Male,True,136,81
3651147,POMERANIAN,WHITE/BLACK/BROWN,CASH,15207,Male,True,143,5
3651149,PUG,FAWN,CHARLIE,15227,Male,False,18,19
3651151,BEAGLE,WHITE/BLACK/BROWN,PENNY,15243,Female,True,50,20
3651153,GOLDEN RETRIEVER,RED,GARTH,15086,Male,False,141,61
3651154,GOLDEN RETRIEVER,WHITE,WILLA,15228,Female,True,75,61
3651156,COCKAPOO,TAN,TEDDY,15237,Male,True,117,40
3651160,BEAGLE,TRI-COLOR,HUNTER,15116,Male,False,145,22
3651164,BORD COLLIE,BLACK WITH WHITE,SHADY,15106,Female,False,90,49
3651166,BEAGLE,TRI-COLOR,HUNTER,15116,Male,False,112,22
3651170,BOXER,BRINDLE,BELLA,15101,Female,True,94,77
3651173,POODLE TOY,BLACK,MILEY,15237,Female,False,47,4
3651175,GOLDEN RETRIEVER,CREAM,SUNNY,15090,Female,False,86,63
3651176,BOXER,BRINDLE,RUBBLE,15068,Male,True,161,79
3651179,BERNESE MTN DOG,BLACK/TAN,DUKE,15129,Male,False,53,96
3651181,AM PIT BULL TERRIER,BROWN,TYO,15132,Male,True,77,65
3651182,POMERANIAN,BROWN,ZEUS,15071,Male,True,62,4
3651183,BOXER,WHITE/BROWN,ROXY,15220,Female,True,100,64
3651184,GER SHEPHERD,BLACK/BROWN/TAN,SALLY,15202,Male,True,77,89
3651187,GER SHEPHERD,BLACK/BROWN,HARLEY,15044,Male,True,81,84
3651189,YORKSHIRE TERRIER,TAN,JINGLE BELL,15215,Female,False,58,6
3651192,GER SHEPHERD,BLACK/BROWN,DIESEL,15209,Male,False,126,91
3651193,ROTTWEILER,BLACK/BROWN,DIXIE,15209,Female,False,79,116
3651195,LABRADOR RETRIEVER,BLACK,SHEBA,15209,Female,False,53,64
3651196,CHIHUAHUA,BROWN/FAWN,ROCKY,15223,Male,False,70,4
3651201,DACHSHUND,BLACK/TAN,TWIX,15024,Female,True,92,21
3651202,GER SHEPHERD,SPOTTED,HENRY,15223,Male,True,59,95
3651208,CHIHUAHUA,OTHER,DAISY,15065,Female,False,45,4
3651209,SCHNAUZER MIN,LIVER,ANNIE,15108,Female,False,188,10
3651212,BOXER,BROWN,ARTHUR,15071,Male,False,50,63
3651213,ROTTWEILER,BLACK/BROWN,ROXIE DONOLO,15129,Female,False,106,111
3651216,SHETLAND SHEEPDOG,TRI-COLOR,TOBY ELLIOTT,15146,Male,True,76,21
3651218,AM PIT BULL TERRIER,WHITE/BLACK,PEPPER,15235,Female,True,60,54
3651221,SHIH TZU,BLACK WITH WHITE,PIXIE,15129,Female,False,189,12
3651224,YORKSHIRE TERRIER,WHITE/BLACK/BROWN,BUDDY,15018,Male,True,126,7
3651225,BICHON FRISE,WHITE,BEEDO,15221,Male,False,138,15
3651226,POMERANIAN,BLACK,SAMMY BEAR,15220,Male,False,120,3
3651230,SCHNAUZER MIN,WHITE/GREY,MAGGIE,15205,Female,False,44,13
3651232,MALTESE,WHITE,SAMMY #2,15120,Male,False,146,5
3651233,AUS SHEPHERD,MERLE,JUNIE,15146,Female,False,46,59
3651235,GER SHEPHERD,BLACK/BROWN,ZOWIE,15236,Female,True,55,75
3651237,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,TUCKER,15090,Male,False,13,23
3651238,BORD COLLIE,WHITE/BLACK,WILLOW,15108,Female,False,66,41
3651240,BEAGLE,TRI-COLOR,BAYLEE,15112,Female,False,42,19
3651244,GOLDEN RETRIEVER,GOLD,HARVEY,15218,Male,True,120,57
3651245,BICHON FRISE,WHITE,CARLO,15084,Male,False,123,16
3651249,GOLDEN RETRIEVER,GOLD,DUSTY,15131,Male,True,37,64
3651253,BOSTON TERRIER,BLACK,BOLT,15239,Male,False,51,19
3651256,GOLDEN RETRIEVER,GOLD,ATHENA,15332,Female,False,144,59
3651257,AM PIT BULL TERRIER,TAN,LUCKY,15122,Female,True,117,53
3651260,GOLDEN RETRIEVER,GOLD,NINA,15238,Female,True,36,60
3651261,GER SHEPHERD,BLACK/BROWN,ARON,15209,Male,True,27,89
3651263,POODLE STANDARD,BROWN,ARCHIE,15243,Male,False,111,59
3651264,AM BULLDOG,WHITE/BLACK,STELLA,15147,Female,False,54,36
3651265,AM PIT BULL TERRIER,BLUE,TOBY,15147,Male,False,30,53
3651266,SIB HUSKY,WHITE/BROWN,FOXII,15140,Female,False,10,29
3651267,SIB HUSKY,WHITE/BROWN,BLUE,15140,Male,False,140,57
3651268,SIB HUSKY,WHITE/BROWN,BEAR,15140,Male,False,139,60
3651269,GOLDEN RETRIEVER,GOLD,SHILOH,15017,Female,True,88,63
3651270,GOLDEN RETRIEVER,RED,SIERRA,15017,Female,False,67,54
3651271,GOLDEN RETRIEVER,RED,CAMO,15017,Male,True,55,60
3651272,GOLDEN RETRIEVER,RED,EMBER,15017,Female,True,1,3
3651273,GOLDEN RETRIEVER,GOLD,PENELOPE,15017,Female,True,95,58
3651275,SHIH TZU,WHITE/BLACK,CLASSY,15221,Female,True,120,10
3651276,BOXER,BROWN,LOUIE,15071,Male,True,56,75
3651277,GER SHEPHERD,BLACK/BROWN,BLITZ,15238,Male,False,100,85
3651278,BOXER,FAWN,KEEGAN,15241,Female,False,124,73
3651279,CHIHUAHUA,WHITE/BLACK,FERGUS,15045,Male,True,133,4
3651281,YORKSHIRE TERRIER,WHITE/BLACK,EVIE,15236,Female,False,79,5
3651282,YORKSHIRE TERRIER,MULTI,JAXSON,15102,Male,False,59,6
3651287,LABRADOR RETRIEVER,BLACK,LILLY,15084,Female,False,97,70
3651292,PUG,TAN,PIPER,15116,Female,False,36,14
3651293,FRENCH BULLDOG,TAN,BEA,15108,Female,False,65,19
3651294,BOXER,WHITE/BLACK,OSCAR,15024,Male,True,98,75
3651295,GOLDEN RETRIEVER,CREAM,SPARKY HUNTER,15215,Male,True,73,68
3651302,FRENCH BULLDOG,BLUE,LUNATIC FRINGE XXX,15132,Female,False,172,19
3651304,AUS SHEPHERD,WHITE/BLACK/BROWN,RYDER MARKEY,15014,Male,False,142,57
3651312,AUS CATTLE DOG,WHITE,FINLEY,15205,Male,False,142,51
3651313,CHIHUAHUA,WHITE/TAN,MOO,15120,Female,False,17,3
3651318,ENG SPRINGER SPANIE,SPOTTED,LUCY,15143,Female,False,5,12
3651319,ENG SPRINGER SPANIE,SPOTTED,BUSTER,15143,Male,True,122,41
3651320,GOLDEN RETRIEVER,GOLD,BLANCHE,15205,Female,True,81,58
3651323,CHIHUAHUA,BROWN,MEKA,15132,Female,False,159,4
3651324,SHIH TZU,WHITE/BLACK,PEPPER,15132,Female,False,95,13
3651325,LABRADOODLE,BROWN,BODIE,15215,Male,True,67,78
3651328,MIN PINSCHER,BLACK/TAN,AIRA,15234,Female,False,15,7
3651333,SHETLAND SHEEPDOG,BROWN,BAN CARA,15234,Female,False,177,19
3651334,AM BULLDOG,BRINDLE,LEBRON,15235,Male,True,70,49
3651341,SHETLAND SHEEPDOG,SABLE/WHITE,LILY,15148,Female,True,61,20
3651342,YORKSHIRE TERRIER,GREY,CHLOE,15110,Female,False,161,5
3651344,AUS SHEPHERD,WHITE/BLACK,JACK,15076,Male,True,69,62
3651346,DACHSHUND,BROWN,RUDY,15142,Male,False,11,18
3651347,DACHSHUND,BROWN,RUDY,15142,Male,False,46,24
3651348,DACHSHUND,BROWN,NOEL,15142,Female,False,15,22
3651349,BERNESE MTN DOG,WHITE/BLACK/BROWN,SAMSON,15129,Male,True,17,111
3651352,GER SHORTHAIR POINT,WHITE/BLACK,SUGAR,15102,Female,False,120,63
3651353,LABRADOR RETRIEVER,BLACK,BUCK,15102,Male,False,38,84
3651355,GREAT DANE,BLACK,KARLEY,15237,Female,False,58,149
3651356,YORKSHIRE TERRIER,BLACK/BROWN,LIZZY,15102,Female,False,86,5
3651357,GOLDEN RETRIEVER,GOLD,SOPHIE,15229,Female,False,111,57
3651363,GER SHORTHAIR POINT,WHITE/LIVER,SASCHA,15229,Female,False,6,24
3651365,SHIH TZU,WHITE/BROWN,MIA,15102,Female,False,94,11
3651366,GER SHEPHERD,BLACK,ZEEK,15229,Male,False,65,82
3651367,ROTTWEILER,BLACK/BROWN,MAX,15044,Male,False,75,127
3651368,LABRADOR RETRIEVER,BLACK,HAZEL,15209,Female,True,78,73
3651369,GER SHEPHERD,SABLE,DUDLEY,15116,Male,True,132,85
3651370,YORKSHIRE TERRIER,BLACK/BROWN,ZEUS,15145,Male,False,182,8
3651372,AM PIT BULL TERRIER,GREY,JACK,15223,Male,False,124,63
3651374,CHIHUAHUA,WHITE,LYUTY,15057,Male,True,105,4
3651377,AM STAFF TERRIER,BLACK,CYRUS,15045,Male,True,119,67
3651378,WELSH CORGI PEMBROK,WHITE/RED,DAISY,15057,Female,False,101,33
3651379,WELSH CORGI PEMBROK,SABLE/WHITE,PETUNIA,15057,Female,False,176,33
3651381,GOLDEN RETRIEVER,RED/BROWN,GINGER,15090,Female,False,57,71
3651383,LABRADOR RETRIEVER,BLACK,IZZY,15116,Female,False,16,66
3651384,LABRADOR RETRIEVER,BLACK,GOOSE,15044,Male,True,47,84
3651388,LABRADOR RETRIEVER,YELLOW,SAGE,15084,Female,False,142,62
3651389,BOXER,BRINDLE,SUTTON,15108,Male,True,156,79
3651390,AM PIT BULL TERRIER,WHITE/BLUE,TYKE,15227,Male,True,104,63
3651394,CAV KING CHAR SPANI,WHITE/BLACK,MAGGIE,15229,Female,False,96,14
3651395,SHIH TZU,WHITE/BLACK/BROWN,LEO,15129,Male,False,150,12
3651400,AUS CATTLE DOG,BLUE,DIXIE,15220,Female,False,90,32
3651401,LABRADOR RETRIEVER,BLACK,TOBY,15044,Male,True,85,71
3651403,GER SHEPHERD,SABLE,FREYA,15102,Female,True,101,75
3651406,DACHSHUND,BLACK/BROWN,SOPHIE,15237,Female,False,38,22
3651407,BOXER,BRINDLE,GRYFN,15101,Male,True,136,51
3651408,GOLDEN RETRIEVER,CREAM,BELLATRIX,15237,Female,False,44,62
3651414,DOBERMAN PINSCHER,RED,BARON,15209,Male,False,114,91
3651415,GER SHEPHERD,RED,LETTY,15209,Female,True,68,89
3651419,AM STAFF TERRIER,BRINDLE,WILLOW,15140,Female,False,128,56
3651422,GOLDENDOODLE,BROWN,BAILEY,15102,Female,False,131,75
3651424,GOLDENDOODLE,APRICOT,LUNA,15044,Female,True,45,58
3651427,FRENCH BULLDOG,GREY,LUCY,15238,Female,False,100,22
3651430,SHIH TZU,WHITE/BLACK,CHARLIE,15235,Male,False,188,13
3651432,BEAGLE,MULTI,PENNY,15237,Female,True,51,21
3651437,SHETLAND SHEEPDOG,OTHER,KERRY,15003,Male,False,180,18
3651438,GOLDEN RETRIEVER,WHITE,CHARLIE,15239,Male,True,54,69
3651439,SHIH TZU,BLACK/BROWN,MILO,15132,Male,False,47,11
3651442,SHIH TZU,WHITE/TAN,CHEWIE,15108,Male,False,2,1
3651444,BOSTON TERRIER,ORANGE/WHITE,PARKER,15218,Male,True,69,16
3651445,GOLDENDOODLE,CREAM,EMMY,15227,Female,False,61,57
3651446,SHIH TZU,BLACK/BROWN,POOH,15221,Male,False,97,12
3651451,GER SHEPHERD,BLACK/BROWN,JIF,15108,Male,False,12,64
3651453,GREAT DANE,MERLE,JESSIE,15102,Female,False,39,140
3651458,BOXER,BROWN/FAWN,PAXTON,15243,Male,False,86,81
3651459,BOXER,BROWN/FAWN,MAGGIE,15243,Female,False,134,70
3651461,DACHSHUND,BROWN,JAXON,15146,Male,False,134,23
3651462,FRENCH BULLDOG,BEIGE,DONUT,15025,Male,False,117,22
3651465,LABRADOR RETRIEVER,YELLOW,BEAR,15237,Male,True,26,80
3651466,AM STAFF TERRIER,WHITE/BLACK/BROWN,LUCY,15237,Female,False,136,53
3651469,GOLDEN RETRIEVER,GOLD,TEDDY,15226,Male,False,79,60
3651470,ENG BULLDOG,WHITE/BROWN,BELLA ABBONDANZA,15236,Female,False,32,38
3651471,GOLDENDOODLE,OTHER,KONA,15090,Female,False,92,69
3651473,AM PIT BULL TERRIER,TAN,KOTA,15132,Male,True,30,69
3651474,AM PIT BULL TERRIER,BLUE,LADII,15132,Female,True,63,60
3651475,AM PIT BULL TERRIER,MERLE,NYLA,15132,Female,True,70,59
3651476,AM PIT BULL TERRIER,GREY,KYRA,15132,Female,True,120,66
3651477,GER SHEPHERD,BLACK/BROWN,SERGE,15106,Male,True,29,80
3651480,AUS CATTLE DOG,WHITE/BLACK,BELLA,15131,Female,True,95,43
3651482,AUS CATTLE DOG,BLUE/TAN,ROO,15148,Female,True,150,43
3651483,LABRADOR RETRIEVER,CHOCOLATE,MACK,15237,Male,True,5,22
